Converting par_all22_prot.inp and top_all22_prot.inp to Amber format
H2-C5-N6-H    1         0.0000         180.00             2.
H3-C4-C4-C2   1         2.0000         180.00             2.
H3-C4-C4-C3   1         2.0000         180.00             2.
H3-C4-C4-H3   1         2.0000         180.00             2.
H3-C4-N4-C5   1         3.0000         180.00             2.
H3-C4-N4-H    1         1.0000         180.00             2.
H3-C4-N5-C5   1         3.0000         180.00             2.
HS-S -C2-C1   1         0.2400           0.00            -1.
HS-S -C2-C1   1         0.1500           0.00            -2.
HS-S -C2-C1   1         0.2700           0.00             3.
HS-S -C2-C3   1         0.2400           0.00            -1.
HS-S -C2-C3   1         0.1500           0.00            -2.
HS-S -C2-C3   1         0.2700           0.00             3.
HS-S -C2-HA   1         0.2000           0.00             3.
HS-S -C3-HA   1         0.2000           0.00             3.
N -C -C6-C7   1         0.4000           0.00            -1.
N -C -C6-C7   1         0.6000           0.00             2.
N -C -C6-HB   1         0.4000         180.00            -1.
N -C -C6-HB   1         0.6000           0.00             2.
N -C -C6-N    1         0.3000           0.00            -1.
N -C -C6-N    1        -0.3000           0.00             4.
N -C -C1-C1   1         0.0000           0.00             1.
N -C -C1-C2   1         0.0000           0.00             1.
N -C -C1-C3   1         0.0000           0.00             1.
N -C -C1-HB   1         0.0000           0.00             1.
N -C -C2-HB   1         0.0000           0.00             1.
N -C -C3-HA   1         0.0000           0.00             1.
N -C1-C2-CA   1         0.0400           0.00             3.
N1-C -C6-C7   1         0.4000           0.00            -1.
N1-C -C6-C7   1         0.6000           0.00             2.
N1-C -C6-HB   1         0.4000         180.00            -1.
N1-C -C6-HB   1         0.6000           0.00             2.
N1-C -C6-N    1         0.3000           0.00            -1.
N1-C -C6-N    1        -0.3000           0.00             4.
N1-C -C1-C1   1         0.0000           0.00             1.
N1-C -C1-C2   1         0.0000           0.00             1.
N1-C -C1-C3   1         0.0000           0.00             1.
N1-C -C1-HB   1         0.0000           0.00             1.
N1-C -C1-N1   1         0.6000           0.00             1.
N1-C -C2-C2   1         0.0000           0.00             1.
N1-C -C2-HA   1         0.0000           0.00             3.
N1-C -C2-HB   1         0.0000           0.00             1.
N1-C -C2-N1   1         0.6000           0.00             1.
N1-C -C3-HA   1         0.0000           0.00             3.
N1-C1-C -N    1         0.4000           0.00             1.
N1-C2-C -N    1         0.4000           0.00             1.
N2-CC-C6-C7   1         0.4000           0.00            -1.
N2-CC-C6-C7   1         0.6000           0.00             2.
N2-CC-C6-HB   1         0.4000         180.00            -1.
N2-CC-C6-HB   1         0.6000           0.00             2.
N2-CC-C6-N    1         0.3000           0.00            -1.
N2-CC-C6-N    1        -0.3000           0.00             4.
N2-CC-C2-HA   1         0.0000         180.00             3.
N3-C1-C -N    1         0.4000           0.00             1.
N3-C1-C -N1   1         0.6000           0.00             1.
N3-C1-CC-N2   1         0.4000           0.00             1.
N3-C2-C -N    1         0.4000           0.00             1.
N3-C2-C -N1   1         0.4000           0.00             1.
N3-C2-CC-N2   1         0.4000           0.00             1.
NP-C6-C -N    1         0.3000           0.00             1.
NP-C6-C -N1   1         0.3000           0.00             1.
NP-C6-CC-N2   1         0.3000           0.00             1.
N4-C4-C4-C2   1         3.0000         180.00             2.
N4-C4-C4-C3   1         3.0000         180.00             2.
N4-C4-C4-H3   1         3.0000         180.00             2.
N4-C4-C2-C1   1         0.1900           0.00             3.
N4-C4-C2-C2   1         0.1900           0.00             3.
N4-C4-C2-C3   1         0.1900           0.00             3.
N4-C4-C2-HA   1         0.1900           0.00             3.
N4-C4-C3-HA   1         0.1900           0.00             3.
N4-C5-N5-C4   1        14.0000         180.00             2.
N5-C4-C4-C2   1         3.0000         180.00             2.
N5-C4-C4-C3   1         3.0000         180.00             2.
N5-C4-C4-H3   1         3.0000         180.00             2.
N5-C4-C4-N4   1        14.0000         180.00             2.
N5-C4-C2-C1   1         0.1900           0.00             3.
N5-C4-C2-C2   1         0.1900           0.00             3.
N5-C4-C2-C3   1         0.1900           0.00             3.
N5-C4-C2-HA   1         0.1900           0.00             3.
N5-C4-C3-HA   1         0.1900           0.00             3.
N5-C5-N4-C4   1        14.0000         180.00             2.
N5-C5-N4-H    1         1.0000         180.00             2.
N6-C4-C4-C2   1         2.5000         180.00             2.
N6-C4-C4-C3   1         2.5000         180.00             2.
N6-C4-C4-H1   1         2.5000         180.00             2.
N6-C4-C4-N6   1        12.0000         180.00             2.
N6-C4-C2-C1   1         0.1900           0.00             3.
N6-C4-C2-C2   1         0.1900           0.00             3.
N6-C4-C2-C3   1         0.1900           0.00             3.
N6-C4-C2-HA   1         0.1900           0.00             3.
N6-C4-C3-HA   1         0.1900           0.00             3.
N6-C5-N6-C4   1        12.0000         180.00             2.
N6-C5-N6-H    1         1.4000         180.00             2.
NY-CA-CY-CP   1         4.0000         180.00             2.
NY-CA-CY-C2   1         3.5000         180.00             2.
NY-CA-CY-HA   1         3.5000         180.00             2.
NY-CA-CY-HP   1         3.5000         180.00             2.
NY-CP-CA-CA   1         2.8000         180.00             2.
NY-CP-CA-HA   1         4.0000         180.00             2.
NY-CP-CA-HP   1         3.0000         180.00             2.
NY-CP-CP-CA   1        10.0000         180.00             2.
NY-CP-CP-CY   1         5.0000         180.00             2.
O -C -C6-C7   1         0.4000         180.00            -1.
O -C -C6-C7   1         0.6000           0.00             2.
O -C -C6-HB   1         0.4000           0.00            -1.
O -C -C6-HB   1         0.6000           0.00             2.
O -C -C6-N    1        -0.3000           0.00             4.
O -C -C1-C1   1         1.4000           0.00             1.
O -C -C1-C2   1         1.4000           0.00             1.
O -C -C1-C3   1         1.4000           0.00             1.
O -C -C1-HB   1         0.0000           0.00             1.
O -C -C1-N1   1         0.0000           0.00             1.
O -C -C1-N3   1         0.0000           0.00             1.
O -C -C2-C2   1         1.4000           0.00             1.
O -C -C2-HA   1         0.0000         180.00             3.
O -C -C2-HB   1         0.0000           0.00             1.
O -C -C2-N1   1         0.0000           0.00             1.
O -C -C2-N3   1         0.0000           0.00             1.
O -C -C3-HA   1         0.0000         180.00             3.
O -C -N -C6   1         2.7500         180.00            -2.
O -C -N -C6   1         0.3000           0.00             4.
O -C -N -C8   1         2.7500         180.00            -2.
O -C -N -C8   1         0.3000           0.00             4.
O -C -N1-C1   1         2.5000         180.00             2.
O -C -N1-C2   1         2.5000         180.00             2.
O -C -N1-C3   1         2.5000         180.00             2.
O -C -N1-H    1         2.5000         180.00             2.
O -CC-C6-C7   1         0.4000         180.00            -1.
O -CC-C6-C7   1         0.6000           0.00             2.
O -CC-C6-HB   1         0.4000           0.00            -1.
O -CC-C6-HB   1         0.6000           0.00             2.
O -CC-C6-N    1        -0.3000           0.00             4.
O -CC-C2-HA   1         0.0000         180.00             3.
O -CC-N2-H    1         1.4000         180.00             2.
OB-CD-OS-C2   1         0.9650         180.00            -1.
OB-CD-OS-C2   1         3.8500         180.00             2.
OB-CD-OS-C3   1         0.9650         180.00            -1.
OB-CD-OS-C3   1         3.8500         180.00             2.
OC-CA-CA-CA   1         3.1000         180.00             2.
OC-CA-CA-HP   1         4.2000         180.00             2.
OC-CC-C6-C7   1         0.1600           0.00             3.
OC-CC-C6-HB   1         0.1600           0.00             3.
OC-CC-C6-N    1         0.1600           0.00             3.
OC-CC-C6-NP   1         0.1600           0.00             3.
OC-CC-C1-N3   1         3.2000         180.00             2.
OC-CC-C2-N3   1         3.2000         180.00             2.
OH-CA-CA-CA   1         3.1000         180.00             2.
OH-CA-CA-HP   1         4.2000         180.00             2.
S -C2-C2-HA   1         0.0100           0.00             3.
SM-C2-C2-HA   1         0.0100           0.00             3.
SM-SM-C2-C1   1         0.3100           0.00             3.
SM-SM-C2-C2   1         0.3100           0.00             3.
SM-SM-C2-HA   1         0.1580           0.00             3.
SM-SM-C3-HA   1         0.1580           0.00             3.
SS-CS-C3-HA   1         0.1500           0.00             3.
X -C -C -X    1         4.0000         180.00             2.
X -C -NC-X    1         2.2500         180.00             2.
X -CD-OH-X    1         2.0500         180.00             2.
X -CD-OS-X    1         2.0500         180.00             2.
X -CK-CK-X    1         5.2000         180.00             2.
X -CL-CL-X    1         4.9000         180.00             2.
X -C6-C -X    1         0.0000         180.00             6.
X -C6-CC-X    1         0.0000         180.00             6.
X -C6-CD-X    1         0.0000         180.00             6.
X -C6-C7-X    1         0.1400           0.00             3.
X -C7-C7-X    1         0.1600           0.00             3.
X -C8-C7-X    1         0.1400           0.00             3.
X -CP-CB-X    1         0.0000           0.00             2.
X -CP-CN-X    1         0.0000           0.00             2.
X -CB-C -X    1         3.0000         180.00             2.
X -CB-CB-X    1         0.0000           0.00             2.
X -CB-C2-X    1         0.0000           0.00             6.
X -CB-C3-X    1         0.0000           0.00             6.
X -CP-CP-X    1         0.0000         180.00             2.
X -C1-CC-X    1         0.0500         180.00             6.
X -C1-CD-X    1         0.0000         180.00             6.
X -C1-C1-X    1         0.2000           0.00             3.
X -C1-C2-X    1         0.2000           0.00             3.
X -C1-C3-X    1         0.2000           0.00             3.
X -C1-N3-X    1         0.1000           0.00             3.
X -C1-OH-X    1         0.1400           0.00             3.
X -C1-OS-X    1        -0.1000           0.00             3.
X -C2-CA-X    1         0.0000           0.00             6.
X -C2-CC-X    1         0.0500         180.00             6.
X -C2-CD-X    1         0.0000         180.00             6.
X -C2-C2-X    1         0.1950           0.00             3.
X -C2-C3-X    1         0.1600           0.00             3.
X -C2-NC-X    1         0.0000         180.00             6.
X -C2-N3-X    1         0.1000           0.00             3.
X -C2-OH-X    1         0.1400           0.00             3.
X -C2-OS-X    1        -0.1000           0.00             3.
X -C3-CA-X    1         0.0000           0.00             6.
X -C3-CC-X    1         0.0500         180.00             6.
X -C3-CD-X    1         0.0000         180.00             6.
X -C3-C3-X    1         0.1550           0.00             3.
X -C3-NC-X    1         0.0000         180.00             6.
X -C3-N2-X    1         0.1100           0.00             3.
X -C3-N3-X    1         0.0900           0.00             3.
X -C3-OH-X    1         0.1400           0.00             3.
X -C3-OS-X    1        -0.1000           0.00             3.
X -FE-CM-X    1         0.0500           0.00             4.
X -FE-NH-X    1         0.0000           0.00             2.
X -FE-OM-X    1         0.0000           0.00             4.
X -NH-CP-X    1         0.0000           0.00             2.

CB-CP-NH-CP            41.6000         180.00             1.
CB-X -X -C            180.0000         180.00             1.
C2-X -X -CB           180.0000         180.00             1.
C3-X -X -CB           180.0000         180.00             1.
HA-C -C -HA            40.0000         180.00             1.
HA-CP-CP-CN            58.8000         180.00             1.
HA-CB-C -C             40.0000         180.00             1.
HA-HA-C -C             40.0000         180.00             1.
HL-HL-CL-CL             6.0000         180.00             1.
H1-N4-N5-C5             1.0000         180.00             1.
H1-N5-N4-C5             1.0000         180.00             1.
H3-C4-N4-C4             1.0000         180.00             1.
H3-C4-N5-C4             1.0000         180.00             1.
H3-C4-N6-C4             2.0000         180.00             1.
H3-N4-C4-C4             1.0000         180.00             1.
H3-N5-C4-C4             1.0000         180.00             1.
N -C -C6-C8             0.0000         180.00             1.
NC-X -X -C             80.0000         180.00             1.
N1-X -X -H             40.0000         180.00             1.
N2-X -X -H              8.0000         180.00             1.
NH-CP-CP-FE           274.8000         180.00             1.
NH-CP-CB-CB            81.2000         180.00             1.
NH-CP-CN-CP            36.6000         180.00             1.
NH-CN-CB-CP            65.4000         180.00             1.
N4-C4-C5-H              0.9000         180.00             1.
N4-C5-C4-H              0.9000         180.00             1.
N6-C4-C5-H              2.4000         180.00             1.
N6-C5-C4-H              2.4000         180.00             1.
NY-CA-CY-CP           200.0000         180.00             1.
O -C6-N2-CC            90.0000         180.00             1.
O -C1-N2-CC            90.0000         180.00             1.
O -C2-N2-CC            90.0000         180.00             1.
O -C3-N2-CC            90.0000         180.00             1.
O -HA-N2-CC            90.0000         180.00             1.
O -N -C2-CC           240.0000         180.00             1.
O -N2-C6-CC            90.0000         180.00             1.
O -N2-C1-CC            90.0000         180.00             1.
O -N2-C2-CC            90.0000         180.00             1.
O -N2-C3-CC            90.0000         180.00             1.
O -N2-HA-CC            90.0000         180.00             1.
O -X -X -C            240.0000         180.00             1.
OB-X -X -CD           200.0000         180.00             1.
OC-X -X -CC           192.0000         180.00             1.



CHAR      RE   
  C         2.000000  0.110000  2.000000  0.110000 ! NMA pure solvent, adm jr., 
  CA        1.992400  0.070000  1.992400  0.070000 ! benzene (JES)              
  CC        2.000000  0.070000  2.000000  0.070000 ! adm jr. 3/3/92, acetic acid
  CD        2.000000  0.070000  2.000000  0.070000 ! adm jr. 3/19/92, acetate a.
  CK        2.090000  0.068000  2.090000  0.068000 ! for propene, yin/adm jr., 1
  CL        2.080000  0.064000  2.080000  0.064000 ! for ethene, yin/adm jr., 12
  CM        2.100000  0.110000  2.100000  0.110000 ! Heme (6-liganded): CO ligan
  C6        2.275000  0.020000  1.900000  0.010000 ! alkane update, adm jr., 3/2
  C7        2.175000  0.055000  1.900000  0.010000 ! alkane update, adm jr., 3/2
  C8        2.175000  0.055000  1.900000  0.010000 ! alkane update, adm jr., 3/2
  CP        1.800000  0.090000  1.800000  0.090000 ! Heme (6-liganded): porphyri
  CB        1.800000  0.090000  1.800000  0.090000 ! Heme (6-liganded): porphyri
  C4        1.800000  0.050000  1.800000  0.050000 ! adm jr., 10/23/91, imidazol
  C5        1.800000  0.050000  1.800000  0.050000 ! adm jr., 10/23/91, imidazol
  CN        1.800000  0.090000  1.800000  0.090000 ! Heme (6-liganded): porphyri
  CP        1.800000  0.090000  1.900000  0.090000 ! benzene (JES)              
  CS        2.200000  0.110000  2.200000  0.110000 ! methylthiolate to water and
  C1        2.275000  0.020000  1.900000  0.010000 ! isobutane pure solvent prop
  C2        2.175000  0.055000  1.900000  0.010000 ! propane pure solvent proper
  C3        2.060000  0.080000  1.900000  0.010000 ! methane/ethane a.i. and eth
  CY        1.992400  0.070000  1.992400  0.070000 ! TRP, JWK 08/29/89          
  H         0.224500  0.046000  0.224500  0.046000 ! same as TIP3P hydrogen, adm
  HA        1.320000  0.022000  1.320000  0.022000 ! methane/ethane a.i. and eth
  HK        1.250000  0.031000  1.250000  0.031000 ! for propene, yin/adm jr., 1
  HL        1.260000  0.026000  1.260000  0.026000 ! for ethene, yin/adm jr., 12
  HB        1.320000  0.022000  1.320000  0.022000 ! methane/ethane a.i. and eth
  HC        0.224500  0.046000  0.224500  0.046000 ! new, small polar Hydrogen, 
  HP        1.358200  0.030000  1.358200  0.030000 ! JES 8/25/89 values from Jor
  H1        0.900000  0.046000  0.900000  0.046000 ! adm jr., 6/27/90, his      
  H2        0.700000  0.046000  0.700000  0.046000 ! adm jr., 6/27/90, his      
  H3        1.468000  0.007800  1.468000  0.007800 ! adm jr., 3/24/92, maintain 
  HS        0.450000  0.100000  0.450000  0.100000 ! methanethiol pure solvent, 
  HT        0.224500  0.046000  0.224500  0.046000 !TIP3P HYDROGEN PARAMETERS, a
  N         1.850000  0.200000  1.850000  0.000100 ! 6-31g* AcProN2, ProN2, 6-31
  NC        1.850000  0.200000  1.850000  0.200000 ! JG 8/27/89; note: N1 in ARG
  N1        1.850000  0.200000  1.550000  0.200000 ! This 1,4 vdW allows the C5 
  N2        1.850000  0.200000  1.850000  0.200000 ! adm jr.                    
  N3        1.850000  0.200000  1.850000  0.200000 ! adm jr.                    
  NP        1.850000  0.200000  1.850000  0.200000 ! N-terminal proline; from 6-
  NH        1.850000  0.200000  1.850000  0.200000 ! Heme (6-liganded): porphyri
  N4        1.850000  0.200000  1.850000  0.200000 ! His, adm jr., 9/4/89       
  N5        1.850000  0.200000  1.850000  0.200000 ! His, adm jr., 9/4/89       
  N6        1.850000  0.200000  1.850000  0.200000 ! His, adm jr., 9/4/89       
  NY        1.850000  0.200000  1.850000  0.200000 ! trp, JWK                   
  O         1.700000  0.120000  1.400000  0.120000 ! This 1,4 vdW allows the C5 
  OB        1.700000  0.120000  1.400000  0.120000 ! adm jr., 10/17/90, acetic a
  OC        1.700000  0.120000  1.700000  0.120000 ! JG 8/27/89                 
  OH        1.770000  0.152100  1.770000  0.152100 ! adm jr. 8/14/90, MeOH nonbo
  OM        1.700000  0.120000  1.700000  0.120000 ! Heme (6-liganded): CO ligan
  OS        1.770000  0.152100  1.770000  0.152100 ! adm jr. 9/17/90, avoid O* w
  OT        1.768200  0.152100  1.768200  0.152100 !TIP3P OXYGEN PARAMETERS, adm
  CQ        1.710000  0.120000  1.710000  0.120000 !CQcium (BP)                 
  FE        0.650000  0.000000  0.650000  0.000000 ! Heme (6-liganded): Iron ato
  S         2.000000  0.450000  2.000000  0.450000 ! adm jr., 3/3/92, methanethi
  SM        1.975000  0.380000  1.975000  0.380000 ! adm jr., 3/3/92, dimethyldi
  SS        2.200000  0.470000  2.200000  0.470000 ! methylthiolate to water and
  ZN        1.090000  0.250000  1.090000  0.250000 ! RHS March 18, 1990         
  DU        0.000000  0.000000  0.000000  0.000000 ! DUmy atom                  
  HE        1.480000  0.021270  1.480000  0.021270 ! helium, experimental pot. e
  NE        1.530000  0.086000  1.530000  0.086000

END
